"setting","date","source","indicator_abbr","indicator_name","dimension","subgroup","estimate","se","ci_lb","ci_ub","population","flag","setting_average","iso3","favourable_indicator","indicator_scale","ordered_dimension","subgroup_order","reference_subgroup","whoreg6","wbincome2024","dataset_id","update"
"Chad","2015","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","N’Djaména",0.271899459604977,0.0219956597093849,0.230955999409043,0.317108373459834,NA,"Survey used to calculate MPI: DHS",0.578073102175975,"TCD",0,1,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2015","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Ouaddaï",0.69209354447722,0.0183103245327671,0.655070209008867,0.726800292801945,NA,"Survey used to calculate MPI: DHS",0.578073102175975,"TCD",0,1,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2015","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Salamat",0.6923543899003,0.0182480739020955,0.655458339754516,0.726945312568858,NA,"Survey used to calculate MPI: DHS",0.578073102175975,"TCD",0,1,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2015","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Sila",0.704668299547726,0.015167123247912,0.674077863448692,0.733522606258589,NA,"Survey used to calculate MPI: DHS",0.578073102175975,"TCD",0,1,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2015","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Tandjilé",0.525102118818712,0.0220691589154947,0.481737335810043,0.568091587084054,NA,"Survey used to calculate MPI: DHS",0.578073102175975,"TCD",0,1,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2015","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Wadi Fira",0.711513462609326,0.012965616892817,0.685433702141007,0.736262983885869,NA,"Survey used to calculate MPI: DHS",0.578073102175975,"TCD",0,1,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","0-17 years",90.0058966464436,0.55615554218905,88.8609570245073,91.0450119386837,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","18+ years",84.2999215484696,0.77871008092555,82.7115140362128,85.7675036016424,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,1,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","0-9 years",91.4420152451033,0.4980351047021,90.4133323820935,92.369632396224,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,1,1,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","10-17 years",87.3252461851134,0.7214608206535,85.8414475793686,88.6740612851692,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,1,2,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","18-59 years",84.0954111033384,0.78618680938586,82.4922053449636,85.5774767716455,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,1,3,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","60+ years",86.094073746842,0.96981064864799,84.0807439982402,87.8894503284998,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,1,4,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Arabe",90.4123723506927,NA,NA,NA,2273163,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Baguirmi/Barma",77.5057017803192,NA,NA,NA,157518,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Bidio/Kenga/Dangleat",87.4578952789307,NA,NA,NA,687837,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Boulala/Medogo",88.006067276001,NA,NA,NA,533720,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Dadjo/Mouro",90.5571222305298,NA,NA,NA,359366,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Gabri/Nangtchére",70.5839514732361,NA,NA,NA,279036,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Gorane",89.4829034805298,NA,NA,NA,867955,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Kanembou/Bornou",93.0390238761902,NA,NA,NA,1586230,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Karo/Zimé",72.419661283493,NA,NA,NA,118516,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Marba/Léle",79.4390082359314,NA,NA,NA,541199,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Massa/Mousseye",79.9821376800537,NA,NA,NA,1002654,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Mesmedjé/Massalat",92.8594708442688,NA,NA,NA,73493,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Moundang",66.1376416683197,NA,NA,NA,563045,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Other ethnicities",84.4743609428406,NA,NA,NA,385157,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Ouaddai/Mimi",88.0976915359497,NA,NA,NA,969226,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Peul/Foulbé",85.588812828064,NA,NA,NA,200505,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Sara",78.2325983047485,NA,NA,NA,4486036,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Tama/Assongori",95.1593399047852,NA,NA,NA,312905,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Toupouri/Kera",77.9161036014557,NA,NA,NA,194970,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Zaghawa",93.629390001297,NA,NA,NA,351255,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Rural",93.4168499048574,0.45404629249585,92.4683440259617,94.2533284127685,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Urban",63.1557709237893,2.11452040286257,58.9204197775258,67.1975571952719,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,1,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Barh El Gazal",94.9102544723834,1.8588638164081,89.761331115884,97.5407772863248,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Batha",95.7777593176317,1.60894194450345,91.2242603185571,98.0198536264074,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Borkou-Ennedi-Tibesti",94.22754066997,0.98690453209767,91.9587075120622,95.884873862162,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Chari Baguirmi",95.6602019934058,1.41158984139536,91.8794677561797,97.724310348072,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Guéra",91.494991629124,2.42659045261465,85.3712641236817,95.1994162980292,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Hadjer-Lamis",96.1945698018648,1.16652456680323,93.1178364014137,97.9264509812249,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Kanem",99.6790224781975,0.16495578875081,99.1225903468749,99.8829952506467,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Lac",97.4325094964881,1.57674703647315,91.6827760599963,99.2403603807489,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Logone Occidental",86.7245667783948,2.15592748226272,81.8994041730167,90.4140148350088,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Logone Oriental",88.2486248404052,1.47113506384174,85.0427473659043,90.8413680253278,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Mandoul",88.7842682283511,2.02370120587976,84.1615529034942,92.1830820074714,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Mayo Kebbi Est",86.1673215411933,1.52224806264177,82.9030312818271,88.8918754770722,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Mayo Kebbi Ouest",82.2507517296,2.44653584286114,76.9367693468263,86.5543211278842,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Moyen Chari",79.671051316935,2.30659513277492,74.7729440113217,83.8238783860033,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","N’Djaména",48.6397572845189,4.47228667406972,39.9980531469706,57.3635595291131,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Ouaddaï",90.9976947465265,2.89938895771912,83.4681447597789,95.2913197720683,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Salamat",94.7514087341487,1.73881089576005,90.0924297721824,97.2855391272951,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Sila",97.7286562505789,0.82964513713552,95.3857043802647,98.8957249182187,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Tandjilé",86.6920828405992,2.12622764348266,81.9436825829291,90.3389839964653,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Wadi Fira",95.7388480608032,3.23585590975562,82.583584938102,99.0694231499327,NA,"Survey used to calculate MPI: MICS",87.7014211534313,"TCD",0,100,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","0-17 years",0.590007339265409,0.005950022329702,0.578288836214956,0.601624533367808,NA,"Survey used to calculate MPI: MICS",0.562209209642428,"TCD",0,1,0,0,0,"African","Low income","rep_mpi","22 April 2024"
"Chad","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","18+ years",0.521181078301412,0.006583058468821,0.508258321828625,0.534075548432867,NA,"Survey used to calculate MPI: MICS",0.562209209642428,"TCD",0,1,0,0,1,"African","Low income","rep_mpi","22 April 2024"
